id,name,description,price,original_price,discount,offer
1218,TOTAL TOOLS,Pistola Clavadora Neumatica 18-64mm Total Tat8641,$ 70.500,$ 116.600,-40%,True
1219,LIZCAL,Espátula lisa plástico 2'',$ 1.090,,,False
1220,KOLOR,Extensión telescópica fibra de vidrio 2_44 m,$ 14.990,,,False
1221,BLACK+DECKER,Atornillador inalámbrico 4_8V 3_5 mm,$ 19.990,,,False
1222,DEWALT,Caja de herramientas sin tapa 26_5L T-Stak,$ 49.190,,,False
1223,BOSCH,Fresa 6_35X31_8X57 mm,$ 14.235,,,False
1224,UBERMANN,Atornillador de impacto 20v sin batería,$ 113.994,,,False
1225,BAUKER,Broca para metal 3x60 mm,$ 1.743,,,False
1226,KARSON,Llave inglesa 8" acero,$ 3.590,,,False
1227,PROVIDUS,Kit soplete + 2 gas 227 gr,$ 26.990,,,False
1228,MAKITA,Taladro inalámbrico atornillador 10 mm 12V + 1 batería,$ 119.990,,,False
1229,ALPEN,Broca para concreto centradora 8x120 mm,$ 3.468,,,False
1230,REDLINE,Herramienta multiple,$ 11.490,,,False
1231,DEWALT,Taladro Percutor Brushless 20v Xr Dcd796b Dewalt - Sin Baterías,$ 89.900,$ 129.900,-31%,True
1232,UBERMANN,Set 23 piezas + puntas ubermann,$ 23.990,,,False
1233,BAUKER,Mandril con adaptador SDS 13 mm,$ 19.990,,,False
1234,BAUKER,Broca paleta para madera 16x150 mm centradora,$ 5.390,,,False
1235,REDLINE,Set de limas 4" acero 6 unidades,$ 10.989,,,False
1236,BAUKER,Broca paleta para madera 19x150 mm centradora,$ 5.690,,,False
1237,STANLEY,Martillo cabo fibra vidrio 16 oz,$ 14.392,,,False
1238,BAUKER,Broca para concreto hexagonal 10x300 mm,$ 5.664,,,False
1239,MAKITA,Atornillador inalámbrico 3_6 V + accesorios,$ 47.990,,,False
1240,KUANGYE,Detector De Metales Rastreador Para Búsqueda Tesoro,$ 78.990,$ 197.475,-60%,True
1241,BAUKER,Broca para metal 7x107 mm,$ 3.237,,,False
1242,REDLINE,Pasacable nylon 10 metros 3mm,$ 4.590,,,False
1243,UBERMANN,Set dados mando 3/8" 11 piezas,$ 28.791,,,False
1244,REDLINE,Formón para madera 8" acero,$ 11.103,,,False
1245,UBERMANN,Bolso para herramientas 50x25x23 cm,$ 21.990,,,False
1246,BOSCH,Broca multiconstruction 8mm - toma hexagonal 1/4,$ 5.990,,,False
1247,GEN,MULTITESTER DIGITAL UNIT,$ 52.990,$ 89.990,-41%,True
1248,KLEIN TOOLS,Termometro laser infrarojo dual,$ 62.990,,,False
1249,UBERMANN,Alicate corte diagonal aislado 7",$ 9.490,,,False
1250,MAKITA,Set Accesorios Y Herramientas Mnuales 256 Pzs Makita E-11689,$ 89.990,$ 118.690,-24%,True
1251,DEWALT,Medidor de distancia láser 100 metros,$ 209.990,,,False
1252,BAUKER,Kit de pulido Profesional,$ 8.790,,,False
1253,UBERMANN,Disco de sierra circular 7 1/4" 24 dientes,$ 18.692,,,False
1254,FUJITEL,Multi tester digital,$ 18.990,,,False
1255,BAUKER,Grata abrasiva 100 mm acero,$ 14.990,,,False
1256,REDLINE,Caja herramientas 19_5x16x5 cm,$ 2.490,,,False
1257,ERGO,Set de herramientas para maceteros,$ 5.990,,,False
1258,UBERMANN,Set de dados y llaves 3/8" 29 piezas,$ 89.990,,,False
1259,UBERMANN,Set puntas 35 piezas ubermann,$ 39.990,,,False
1260,BOSCH,Broca para cerámica 70 mm 4 mm,$ 7.133,,,False
1261,GENERICO,Ip68 Detector Localizador Metal Mano Puntero Waterproof,$ 27.990,$ 31.990,,False
1262,HILACHAS,Huaipe simunizado fibra 250 gr,$ 4.190,,,False
1263,BAUKER,Disco de sierra circular 7 1/4" 16 dientes,$ 13.194,,,False
1264,3M,Removedor de Pintura y Barniz de Superficies y Contornos,$ 14.990,,,False
1265,BAUKER,Broca paleta para madera 18x150 mm centradora,$ 5.490,,,False
1266,UBERMANN,Broca cerámica 8 mm,$ 11.959,,,False
1267,GLOBAL LATIN GROUP,Kit De Herramientas De 12 Piezas Manuales,$ 22.990,$ 29.990,-23%,True
1268,BOSCH,Broca SDS Plus 22x450 mm,$ 48.220,,,False
1269,MAKITA,Atornillador de impacto inalambrico 18V sin batería,$ 119.990,,,False
1270,DEWALT,Set 30 Pzas De Atornillar Dewalt Dwamf30 Maxfit,$ 19.992,$ 23.990,,False
1271,WESCO,Herramienta multiproposito eléctrica 3000W + 10 lijas,$ 64.990,,,False
1272,BROOKLYN,Bateria 12v 1_5mah Para Herramientas Y Taladros Brooklyn,$ 14.990,,,False
1273,BAUKER,Grata copa para esmeril 4" acero,$ 16.990,,,False
1274,PROVIDUS,Kit soplete + 2 gas 227 gr,$ 39.990,,,False
1275,REDLINE,Guante cuero supervisor_ executive touch negro,$ 12.990,,,False
1276,BAUKER,Disco corte metal4 1/2" x 2_5 mm,$ 1.290,,,False
1277,DEWALT,Batería recargable 20V 1_7 Ah,$ 80.990,,,False
1278,DEWALT,Caja de herramientas con doble organizador,$ 75.790,,,False
1279,DEWALT,Caja de herramientas con organizador profundo,$ 57.990,$ 65.990,,False
1280,PLASMET,Chuzo 1 1/4"x1_75 m acero,$ 30.990,,,False
1281,BAUKER,Disco de diamante 4_5" acero,$ 7.636,,,False
1282,RASTA,Disco de corte metal 14" óxido de aluminio,$ 10.390,,,False
1283,BOSCH,Broca SDS Plus 10x210 mm,$ 8.386,,,False
1284,ALTE,Cinta de tela 50 mm 50 m gris,$ 6.790,,,False
1285,REDLINE,Lima plana 8 pulgadas acero,$ 5.994,,,False
1286,BOSCH,Sierra copa diamantada 53 mm,$ 34.990,,,False
1287,BAUKER,Disco corte metal 14" x 2_8 mm,$ 8.490,,,False
1288,REDLINE,Expandidor de tubos 3/16" a 5/8",$ 17.590,,,False
1289,PROVIDUS,Llave multifuncional grifería providus+,$ 7.390,,,False
1290,HILACHAS,Huaipe simunizado fibra 1 kg,$ 11.381,,,False
1291,FUJITEL,Kit de cautín escolar 30 W 6 piezas,$ 11.990,,,False
1292,REDLINE,Yegua de carga hasta 250 kg,$ 78.990,,,False
1293,BAUKER,Porta herramientas 4 bolsillos,$ 39.990,,,False
1294,REDLINE,Cinturón porta herramientas 4 bolsillos,$ 32.890,,,False
1295,KOXIS,Caja 128 Herramientas Y Taladro,$ 47.990,$ 169.990,-72%,True
1296,UBERMANN,Broca para concreto 6x102 mm V-Hex,$ 2.746,,,False
1297,GENERICO,Bolsa de herramientas de cuero para motos,$ 27.000,$ 45.000,-40%,True
1298,BAUKER,Disco laminado acero inox 4 1/2" grano 120,$ 3.190,,,False
1299,KOXIS,Caja 128 Herramientas Y Taladro,$ 47.990,$ 169.990,-72%,True
1300,MAKITA,Batería recargable 18V 5_0 Ah,$ 119.990,,,False
1301,LERNEN,Taladro Percutor Inalámbrico 21v 2baterías Set Herramientas,$ 57.990,$ 79.990,-28%,True
1302,REDLINE,Napoleón 24 pulgadas acero,$ 35.087,,,False
1303,REDLINE,Set de destornilladores acero 4 unidades,$ 8.444,,,False
1304,DEWALT,Pistola de calor eléctrica 2000W,$ 139.990,,,False
1305,UBERMANN,Set destornillador aislado 12 piezas,$ 22.990,,,False
1306,TOTAL TOOLS,Multi Herramienta Oscilante Multiuso 20v Bateria Cargador 2ah,$ 89.990,$ 138.000,-35%,True
1307,LIZCAL,Rodillo de poliéster 5 cm,$ 1.697,,,False
1308,REDLINE,Escuadra combinación 12" aluminio negro,$ 8.388,,,False
1309,REDLINE,Set 10 ganchos para colgar,$ 14.990,,,False
1310,GENERICO,Multitester Multimetro Digital Pantalla Lcd Tmk19915,$ 14.500,$ 22.300,-35%,True
1311,TRUPER,Multimetro Digital Profesional Tenaza 1000A,$ 40.990,,,False
1312,INGCO,MultiTester Sensor Detector Lapiz Voltaje Ac 12 - 1000 V Ingco,$ 11.990,$ 18.400,-35%,True
1313,BOSCH,Fresa de ranurar 6_35X4_8X51 mm,$ 9.490,,,False
1314,DREMEL,Eje flexible para herramienta multipropósito 0_91 m,$ 40.990,,,False
1315,DEWALT,Sierra caladora inalámbrica 20V sin batería,$ 175.990,$ 249.990,-30%,True
1316,TRAMONTINA,Set de Herramientas para Jardín Tramontina,$ 6.990,$ 9.990,-30%,True
1317,ALPEN,Broca HSS para metal 8x117 mm,$ 4.980,,,False
1318,BOSCH,Fresa plegadora 6_35x25_4x54 mm,$ 14.235,,,False
1319,REDLINE,Guante cuero soldador descarne rojo,$ 4.190,,,False
1320,DREMEL,Herramienta Multiproposito inalámbrica 4V + 5 accesorios,$ 39.990,,,False
1321,BAUKER,Broca para concreto hexagonal 10x120 mm,$ 2.832,,,False
1322,BLACK+DECKER,Multiherramienta inalámbrica 3 cabezales 20V,$ 149.990,,,False
1323,BAUKER,Punta Phillips #2 6",$ 6.990,,,False
1324,BAUKER,Grata circular para esmeril 4" acero,$ 8.490,,,False
1325,BOSCH,Fresa 6_35x25_4x54 mm,$ 14.235,,,False
1326,ERGO,Serrucho para jardín de acero Café,$ 17.990,,,False
1327,BOSCH,Adaptador para sierra copa hexagonal 32 a 152 mm,$ 30.990,,,False
1328,BAUKER,Broca para madera centradora 3x60 mm,$ 1.743,,,False
1329,BOSCH,Broca HSS para metal 6 mm,$ 7.712,,,False
1330,BAUKER,Hoja para sierra caladora110 mm,$ 8.490,,,False
1331,BAUKER,Broca para metal 2_5x57 mm,$ 1.512,,,False
1332,ERGO,Tijerón para cortar pasto y setos extensible de 67 a 80 cm,$ 34.990,,,False
1333,UBERMANN,Broca sds plus 6x160 mm,$ 6.110,,,False
1334,VIGAHOME,Cristales de polifosfato,$ 13.290,,,False
1335,UBERMANN,Soldadora arco manual y TIG 160 A,$ 309.990,,,False
1336,BAUKER,Llave ajustable para esmeril metal,$ 8.390,,,False
1337,REDLINE,Grapa 6 mm 1000 unidades,$ 5.577,,,False
1338,BOSCH,Plato goma para esmeril 115 mm,$ 12.990,,,False
1339,BOSCH,Fresa 1/2 pulgadas,$ 9.490,,,False
1340,REDLINE,Espátula flexible 1" 1/4,$ 3.031,,,False
1341,HILACHAS,Huaipe simunizado fibra 500 gr,$ 5.990,,,False
1342,MAKITA,Kit sierra circular 7 1/4" 1.200W + taladro atornillador 10 mm 450W,$ 169.990,,,False
1343,BAUKER,Lanza de presión para hidrolavadora,$ 8.800,,,False
1344,REDLINE,Alicate mulitrosiuso.,$ 9.990,,,False
1345,BOSCH,Broca SDS Plus 13x160 mm,$ 8.985,,,False
1346,BOSCH,Broca para madera centradora 5 mm,$ 3.137,,,False
1347,REDLINE,Lima media caña 8" acero,$ 5.994,,,False
1348,BOSCH,Broca SDS Plus 6x160 mm,$ 5.990,,,False
1349,GENERICO,Kit De Herramientas Para Relojería 16 Piezas,$ 6.490,,,False
1350,UBERMANN,Kit esmeril angular eléctrico 2.200W + esmeril angular eléctrico 900W,$ 119.990,$ 199.990,-40%,True
1351,BAUKER,Llave para mandril 13 mm,$ 7.490,,,False
1352,BAUKER,Mandril para taladro,$ 15.490,,,False
1353,BLACK+DECKER,Multiherramienta rotativa inalámbrica 8V + 35 Accesorios,$ 47.890,,,False
1354,KUANGYE,Guia Corte Router Fresadora Carpintería Recto Y Circulo,$ 18.390,$ 45.975,-60%,True
1355,EMETRES,Maquina para esquilar ovejas profesional eléctrica,$ 69.990,$ 119.990,-42%,True
1356,REDLINE,Escuadra carpintera 10" acero,$ 4.990,,,False
1357,STANLEY,Nivel láser multilínea 10 metros,$ 225.990,,,False
1358,BAUKER,Broca para madera centradora 8x118 mm,$ 3.137,,,False
1359,BOSCH,Lija para madera grano 100,$ 210,,,False
1360,REDLINE,Lima media caña 6 pulgadas,$ 4.496,,,False
1361,SAN BERNARDO,Caja De Herramientas De 20" 26x49x23 Cms San Bernardo,$ 10.990,$ 19.990,-45%,True
1362,BOSCH,Sierra copa diamantada 35 mm,$ 22.990,,,False
1363,REDLINE,Set de tijeras hojalateras 10" acero 3 unidades,$ 29.386,,,False
1364,UBERMANN,Set de llaves punta corona 9 unidades,$ 26.389,,,False
1365,BOSCH,Kit puntas y copas 46 piezas,$ 26.990,,,False
1366,REDLINE,Multi herramienta 8 en 1,$ 12.639,,,False
1367,REDLINE,Guante goma albañil Negro,$ 1.590,,,False
1368,GENERICO,Set De Herramienta De Extraccion Radio Tablero Panel Puertas,$ 16.990,$ 24.990,-32%,True
1369,BOSCH,Kit herramientas manuales + accesorios 103 piezas,$ 70.490,$ 83.890,,False
1370,TOTAL TOOLS,Fresadora Rebajadora Router electrica 2200w,$ 98.990,$ 156.400,-37%,True
1371,BOSCH,Cuchillos para cepillo hss acero 82x29 mm 2 unidades,$ 26.860,,,False
1372,DVP,Policarbonato Alveolar 6mm 2 Caras UV Bronce 2_1x5_8mts DVP DVP,$ 114.090,,,False
1373,BAUKER,Broca para metal 9x126 mm,$ 3.934,,,False
1374,STANLEY,Remachadora 13 pulgadas,$ 14.990,,,False
1375,KARSON,Esmeril angular eléctrico 4_5" 500W,$ 18.990,,,False
1376,BAUKER,Broca para metal 3_5x70 mm,$ 1.917,,,False
1377,BAUKER,Grata circular para esmeril 4" acero,$ 9.490,,,False
1378,REDLINE,Guante profesional nitrilo,$ 2.690,,,False
1379,BOSCH,Broca SDS Plus 8x210 mm,$ 7.907,,,False
1380,COMMAND,Tiras para colgar Cuadros 9 kg_ blancas_ 4 pares,$ 7.390,,,False
1381,HYUNDAI,Kit Herramientas Para Compresor 5pzas 82kitxy5000,$ 34.990,$ 39.990,,False
1382,GENERICO,Pie De Metro Digital Profesional 0-150mm Con Estuche,$ 11.990,,,False
1383,UBERMANN,Cizalladora neumáctica 3",$ 32.990,,,False
1384,BAUKER,Broca avellanadora centradora 2_8x80 mm,$ 5.905,,,False
1385,GENERICO,Mini Medidor De Temperatura Y Humedad Ut333,$ 26.990,,,False
1386,STANDARD,Sensor de Movimiento 180º Microondas Sobrepuesto Negro,$ 8.701,,,False
1387,STANDARD,Sensor de Movimiento 180º Microondas Sobrepuesto Blanco,$ 8.701,,,False
1388,TORREWS,Espátula llana acero 11_5x28 cm,$ 9.190,,,False
1389,TOTAL TOOLS,Pesa Balanza Digital Con Brazo Hasta 100 Kilos,$ 59.500,$ 94.300,-37%,True
1390,AMERPLAST,Cámara de inspección,$ 54.990,,,False
1391,SMITHS,Afilador de Herramientas de Jardineria Hachas y Machetes Smiths,$ 13.990,,,False
1392,ALPEN,Broca HSS para metal 5x86 mm,$ 3.486,,,False
1393,RUBI,Cortadora ceramica practic 51,$ 72.990,,,False
1394,DEWALT,Láser en cruz autonivelante 48 m,$ 179.990,,,False
1395,NORTON,Lija A-257 madera grano 100,$ 230,,,False
1396,STANLEY,Bateria recargable 20V 6ah,$ 92.990,,,False
1397,BAUKER,Kit de Pulido 3 Piezas,$ 6.990,,,False
1398,BAUKER,Set de 3 herramientas,$ 5.990,,,False
1399,REDLINE,Alicate pico de loro 12" acero,$ 15.990,,,False
1400,BAUKER,Manguera para hidrolavadora 6 m,$ 10.390,,,False
1401,COMMAND,Tiras para colgar Cuadros Impermeables grande blanca,$ 6.390,,,False
1402,REDLINE,Combo 48 Oz con mango fibra,$ 11.490,,,False
1403,BAUKER,Aceite para generador 2 tiempos 1 litro,$ 9.490,,,False
1404,BAUKER,Electrodo 7018 1/8" 5 kg,$ 16.986,,,False
1405,GENERICO,Pistola De Pintar Con Compresor Eléctrico Pulverizador Pintura,$ 15.000,$ 27.990,-46%,True
1406,BOSCH,Cincel punto SDS Plus 250 mm,$ 11.388,,,False
1407,LIZCAL,Huaipe simunizado algodón 1 kg,$ 12.290,,,False
1408,STANLEY,Bateria recargable 20V 2ah,$ 31.190,$ 31.890,,False
1409,REDLINE,Set 3 lapices carpintero,$ 2.394,,,False
1410,TRAMONTINA,Kit de herramientas para jardinería 4 piezas naranjo.,$ 7.490,,,False
1411,SAN BERNARDO,Caja De Herramientas De 16" 25x40x21 Cms San Bernardo,$ 9.490,$ 17.990,-47%,True
1412,STANLEY,Multimetro digital. Negro/Amarillo,$ 33.290,,,False
1413,BOSCH,Set brocas para concreto 5 mm 10 unidades,$ 14.490,,,False
1414,WESCO,Sierra sable 50 mm 12V + hoja para madera,$ 59.990,,,False
1415,ENAR,Platacho bulfloat de 1200 mm con mango 1_8 m,$ 369.990,,,False
1416,REDLINE,Pinza 4" acero inoxidable,$ 3.234,,,False
1417,UBERMANN,Alicate carpintero 7",$ 7.490,,,False
1418,TOTAL TOOLS,Ensambladora Engalletadora P Madera 950w Total Ts70906,$ 89.990,$ 138.000,-35%,True
1419,ALTUNA,SERRUCHO DE PODA HOJA CURVA CON DENTADO JAPONES ALTUNA J422,$ 13.990,$ 15.990,,False
1420,UBERMANN,Sierra caladora inalámbrica 20V sin batería,$ 159.990,,,False
1421,CASTLETEC,Medidor de Distancia Laser 100 mts MK-H100 Distanciómetro Laser,$ 46.990,$ 79.990,-41%,True
1422,SIMONRACK,Panel organizador de herramientas 120x60 cms + 8 ganchos,$ 74.990,,,False
1423,BOSCH,Broca SDS Plus 8x160 mm,$ 6.589,,,False
1424,STANLEY,Caja de herramientas 49x25x30 cm,$ 21.290,,,False
1425,MAKITA,Esmeril angular inalámbrico 4_5" 18V sin batería,$ 186.990,,,False
1426,BAUKER,Broca para metal 4_5x78 mm,$ 2.266,,,False
1427,UBERMANN,Broca multipropósito 6x100 mm,$ 4.741,,,False
1428,BOSCH,Broca multiconstruction 10mm - toma hexagonal 1/4,$ 7.990,,,False
1429,UBERMANN,Broca para metal 10 mm cobalto,$ 11.101,,,False
1430,REDLINE,Guante cuero supervisor con textil executive fluor reflectivo,$ 9.990,,,False
1431,BLACK+DECKER,Taladro inalámbrico atornillador 12V + 42 accesorios,$ 89.990,,,False
1432,BAUKER,Set de discos lija 8_5" 3 unidades,$ 18.187,,,False
1433,BAUKER,Electrodo 7018 3/32" 5 kg,$ 22.648,,,False
1434,REDLINE,Arco de sierra mini acero,$ 8.990,,,False
1435,DEWALT,Esmeril angular de cabeza plana 5"20V,$ 172.990,,,False
1436,DEWALT,Lijadora roto orbital inalámbrica 20V sin batería,$ 172.990,,,False
1437,BAUKER,Broca para metal 2x50 mm,$ 1.418,,,False
1438,MAKITA,Esmeril Angular Makita Mt 115 Mm (4.1/2'') 570w M9502b,$ 59.990,$ 69.990,,False
1439,BOSCH,Set 4 brocas multiconstruction 4-5-6-8 mm,$ 14.590,,,False
1440,IRWIN,Prensa para esquina 3"  ,$ 24.490,,,False
1441,BAUKER,Set de cuchillos para cepillos eléctricos,$ 16.990,,,False
1442,STANLEY,Set de llaves hexagonales 12 unidades,$ 26.290,,,False
1443,ALPEN,Broca HSS para metal 10x133 mm,$ 5.727,,,False
1444,DVP,Policarbonato Alveolar 2100x5800x4mm Opal DVP DVP,$ 70.390,,,False
1445,BOSCH,Broca multiconstruction 5mm - toma hexagonal 1/4,$ 4.990,,,False
1446,REDLINE,Set de llaves punta corona 6 unidades,$ 16.793,,,False
1447,HELA,Escobilla de acero.,$ 7.690,,,False
1448,ALPEN,Broca para tejas y vidrio 6x105 mm hexagonal,$ 10.490,,,False
1449,TORMEK,Ajustador de Herramientas,$ 51.490,,,False
1450,UBERMANN,Caja metálica para herramientas 27x15x15 cm,$ 17.990,,,False
1451,MAKITA,Maleta de accesorios 50 piezas,$ 37.990,,,False
1452,BAUKER,Broca paleta para madera 13x150 mm centradora,$ 4.790,,,False
1453,BOSCH,Broca diamantada para porcelanato 6 mm,$ 56.990,,,False
1454,BOSCH,Broca para concreto espiral 10 mm,$ 3.641,,,False
1455,REDLINE,Piedra de afilar 4 caras,$ 12.341,,,False
1456,BOSCH,Broca HSS para metal 10x133 mm,$ 5.154,,,False
1457,DVP,Policarbonato Compacto 1mm 305x122cm Transparente DVP,$ 49.590,,,False
1458,STANLEY,Clavadora Inalámbrica 16g 20V sin Batería,$ 279.990,,,False
1459,BOSCH,Broca SDS Plus 14x210 mm,$ 10.183,,,False
1460,DEWALT,Broca escalonada para metal 25x170 mm,$ 53.636,,,False
1461,MAKITA,Aspiradora inalámbrica 18V sin batería,$ 118.990,,,False
1462,MAKITA,Rotomartillo 780 Watts,$ 149.990,,,False
1463,INGCO,Sierra Sable Eléctrica Ingco 750w 3300 Rpm + 2 Sierras + Accesorios,$ 86.310,$ 103.990,,False
1464,GENERICO,Pirograbador Pirografo Maderas Cueros 20 Puntas 40w,$ 33.990,$ 55.990,-39%,True
1465,DEWALT,Caja De Herramientas Dewalt Dwst17806,$ 39.990,$ 49.990,-20%,True
1466,STANLEY,Multiherramienta oscilante 20v brushless + 2 baterías 2ah + cargador,$ 189.990,,,False
1467,SAN BERNARDO,Caja De Herramientas De 12_5" 31x 17x12 Cms San Bernardo,$ 3.990,$ 7.990,-50%,True
1468,BOSCH,Broca HSS para metal 8x117 mm,$ 4.482,,,False
1469,STANLEY,Sierra circular inalámbrica 7 1/4"20v brushless+2baterías 2ah+cargador,$ 269.990,$ 279.990,,False
1470,BOSCH,Kit brocas y puntas 33 piezas,$ 16.290,$ 19.990,,False
1471,BAUKER,Grata copa para esmeril 5" acero,$ 16.990,,,False
1472,BAUKER,Broca para madera centradora 4x74 mm,$ 2.092,,,False
1473,UBERMANN,Broca para metal 13 mm cobalto,$ 13.321,,,False
1474,BAUKER,Disco corte acero inox4 1/2" x 1_6 mm,$ 2.090,,,False
1475,DEWALT,Set de discos de lija 5 unidades,$ 13.990,,,False
1476,BOSCH,Sierra copa bimetal 51 mm,$ 5.290,,,False
1477,REDLINE,Escofina plana 8" acero,$ 4.196,,,False
1478,ESHOPANGIE,Máquina Termofusora Digital XCORT 1000w 20 - 32mm,$ 25.990,$ 47.990,-46%,True
1479,ERGO,Tijeron poda hojas forjadas,$ 19.990,,,False
1480,REDLINE,Mango ratchet 1/4"-3/8",$ 9.755,,,False
1481,KUANGYE,Cinta Sellador Techo Impermeable Aluminio Asfalto Betún 10m,$ 12.890,$ 32.225,-60%,True
1482,BAUKER,Broca para concreto hexagonal 8x300 mm,$ 4.855,,,False
1483,BOSCH,Disco de diamante 4 1/2" acero,$ 11.307,,,False
1484,DEWALT,Batería recargable 20/60 V 9_0 Ah,$ 212.990,,,False
1485,WORX,Batería recargable 20V 2_0 Ah,$ 66.990,,,False
1486,PLASMET,Pala excavación acero,$ 20.890,,,False
1487,WORX,Batería recargable 20V 4_0 Ah,$ 98.990,,,False
1488,SANDFLEX,Hoja sierra bimetal 18 dientes,$ 4.609,,,False
1489,DEWALT,Batería 20V Ion de Litio,$ 65.990,$ 67.490,,False
1490,BOSCH,Broca HSS para metal 4 mm,$ 5.609,,,False
1491,POWER PRO,Batería recargable 18V 2_0 Ah,$ 42.990,,,False
1492,DEWALT,Multiherramienta inalámbrica 20 V sin batería,$ 187.990,,,False
1493,REDLINE,Alicate pelacables 31 cm,$ 11.990,,,False
1494,STANLEY,Cargador de baterìas 12v,$ 43.490,,,False
1495,BAUKER,Broca para madera centradora 6x94 mm,$ 2.789,,,False
1496,DEWALT,Sierra ingleteadora eléctrica 10" 1600W,$ 503.990,,,False
1497,REDLINE,Cincel metal 10 pulgadas.,$ 6.990,,,False
1498,BAUKER,Broca para concreto hexagonal 5x85 mm,$ 1.639,,,False
1499,UBERMANN,Mueble organizador de herramientas,$ 1.839.990,,,False
1500,KOXIS,Set De Herramientas Jardineria,$ 22.990,,,False
1501,MAKITA,Multiherramientas inalámbrica 18V sin batería,$ 219.990,,,False
1502,ALPEN,Broca HSS para metal 4x75 mm,$ 2.988,,,False
1503,BOSCH,Broca para madera centradora 3 mm,$ 2.241,,,False
1504,BOSCH,Broca HSS para metal 4x75 mm 2 unidades,$ 2.689,,,False
1505,BOSCH,Broca SDS Plus 16x210 mm,$ 11.980,,,False
1506,REDLINE,Alicate enfierrador 10" acero,$ 16.547,,,False
1507,WAGNER,Pistola de calor eléctrica 1600W,$ 36.990,$ 49.990,-26%,True
1508,BOSCH,Hoja para sierra caladora 100 mm,$ 8.490,,,False
1509,BAUKER,Hoja para sierra caladora 110 mm,$ 6.792,,,False
1510,REDLINE,Cortaplumas k45263 cm redline,$ 13.291,,,False
1511,BAUKER,Electrodo 6011 1/8" 1 kg,$ 3.775,,,False
1512,HOTERY,Soplete a gas 0_59 gr,$ 28.490,,,False
1513,BAUKER,Broca paleta para madera 12x150 mm centradora,$ 4.490,,,False
1514,REDLINE,Porta herramientas 3 bolsillos,$ 10.990,,,False
1515,UNIVERSAL,Pulsera Magnética para Herramientas,$ 3.990,$ 6.990,-43%,True
1516,BAUKER,Plato para esmeril 4 1/2" goma,$ 10.890,,,False
1517,LERNEN,Set 150 piezas herramientas manuales + maletín portátil,$ 29.990,,,False
1518,BAUKER,Broca para madera centradora 10x135 mm,$ 3.486,,,False
1519,INCHALAM,Clavo para techo 2 1/2" bolsa 100 unidades,$ 6.290,,,False
1520,BOSCH,Maletín X-Line con 34 piezas para taladrar y atornillar,$ 14.860,,,False
1521,REDLINE,Sacabocado 8 pulgadas acero,$ 7.990,,,False
1522,BAUKER,Broca paleta para madera 10x150 mm centradora,$ 4.090,,,False
1523,TOTAL TOOLS,Corchetera Y Clavadora 2 En 1 Neumatica,$ 49.990,$ 69.000,-28%,True
1524,STANLEY,Batería recargable 12V 1_5 Ah,$ 44.990,$ 57.790,-22%,True
1525,MILWAUKEE,Batería recargable 18V 2_0 Ah,$ 181.990,,,False
1526,WESCO,Bateria 12V 2.0Ah,$ 18.990,,,False
1527,TOTAL TOOLS,Tronzadora 355mm 2200w 14 Pulgadas,$ 136.990,$ 210.100,-35%,True
1528,TOTAL TOOLS,Tronzadora 3900rpm 14 Pulgadas 2400w,$ 198.500,$ 304.400,-35%,True
1529,UBERMANN,Set 3 unidades avellanar 6_8_10,$ 18.863,,,False
1530,BAUKER,Disco de diamante 7" acero,$ 29.250,,,False
1531,BOSCH,Broca para madera centradora 6 mm,$ 3.586,,,False
1532,BAUKER,Plato para esmeril 7" goma,$ 15.790,,,False
1533,MAKITA,Esmeril Angular 5 Makita 1.050w M9002b,$ 79.990,$ 95.990,,False
1534,GENERICO,Adaptador Profesional De Sierra Recíproca Para Taladro,$ 28.990,,,False
1535,VAN BEEK,Alisador de Pavimento 14 HP 1200mm,$ 1.399.990,,,False
1536,HELA,Escobilla de acero templado,$ 2.490,,,False
1537,BOSCH,Sierra copa bimetal 22 mm,$ 4.090,,,False
